image_name,image_path,split,city,annotation_json,instance_path,yolo_annotation_path,instance_based_yolo
jena_000006_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000006_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000006_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000006_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000006_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000006_000019_leftImg8bit.txt
jena_000007_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000007_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000007_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000007_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000007_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000007_000019_leftImg8bit.txt
jena_000008_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000008_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000008_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000008_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000008_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000008_000019_leftImg8bit.txt
jena_000009_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000009_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000009_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000009_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000009_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000009_000019_leftImg8bit.txt
jena_000010_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000010_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000010_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000010_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000010_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000010_000019_leftImg8bit.txt
jena_000011_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000011_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000011_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000011_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000011_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000011_000019_leftImg8bit.txt
jena_000012_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000012_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000012_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000012_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000012_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000012_000019_leftImg8bit.txt
jena_000013_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000013_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000013_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000013_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000013_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000013_000019_leftImg8bit.txt
jena_000014_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000014_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000014_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000014_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000014_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000014_000019_leftImg8bit.txt
jena_000015_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000015_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000015_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000015_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000015_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000015_000019_leftImg8bit.txt
jena_000016_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000016_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000016_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000016_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000016_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000016_000019_leftImg8bit.txt
jena_000017_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000017_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000017_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000017_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000017_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000017_000019_leftImg8bit.txt
jena_000018_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000018_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000018_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000018_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000018_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000018_000019_leftImg8bit.txt
jena_000019_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000019_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000019_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000019_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000019_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000019_000019_leftImg8bit.txt
jena_000020_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000020_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000020_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000020_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000020_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000020_000019_leftImg8bit.txt
jena_000021_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000021_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000021_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000021_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000021_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000021_000019_leftImg8bit.txt
jena_000022_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000022_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000022_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000022_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000022_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000022_000019_leftImg8bit.txt
jena_000023_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000023_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000023_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000023_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000023_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000023_000019_leftImg8bit.txt
jena_000024_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000024_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000024_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000024_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000024_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000024_000019_leftImg8bit.txt
jena_000025_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000025_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000025_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000025_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000025_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000025_000019_leftImg8bit.txt
jena_000026_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000026_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000026_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000026_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000026_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000026_000019_leftImg8bit.txt
jena_000027_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000027_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000027_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000027_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000027_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000027_000019_leftImg8bit.txt
jena_000028_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000028_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000028_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000028_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000028_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000028_000019_leftImg8bit.txt
jena_000029_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000029_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000029_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000029_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000029_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000029_000019_leftImg8bit.txt
jena_000030_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000030_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000030_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000030_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000030_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000030_000019_leftImg8bit.txt
jena_000031_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000031_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000031_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000031_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000031_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000031_000019_leftImg8bit.txt
jena_000032_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000032_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000032_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000032_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000032_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000032_000019_leftImg8bit.txt
jena_000033_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000033_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000033_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000033_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000033_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000033_000019_leftImg8bit.txt
jena_000034_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000034_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000034_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000034_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000034_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000034_000019_leftImg8bit.txt
jena_000035_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000035_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000035_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000035_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000035_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000035_000019_leftImg8bit.txt
jena_000036_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000036_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000036_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000036_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000036_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000036_000019_leftImg8bit.txt
jena_000037_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000037_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000037_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000037_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000037_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000037_000019_leftImg8bit.txt
jena_000038_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000038_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000038_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000038_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000038_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000038_000019_leftImg8bit.txt
jena_000039_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000039_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000039_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000039_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000039_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000039_000019_leftImg8bit.txt
jena_000040_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000040_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000040_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000040_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000040_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000040_000019_leftImg8bit.txt
jena_000041_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000041_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000041_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000041_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000041_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000041_000019_leftImg8bit.txt
jena_000042_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000042_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000042_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000042_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000042_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000042_000019_leftImg8bit.txt
jena_000043_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000043_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000043_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000043_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000043_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000043_000019_leftImg8bit.txt
jena_000044_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000044_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000044_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000044_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000044_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000044_000019_leftImg8bit.txt
jena_000045_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000045_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000045_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000045_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000045_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000045_000019_leftImg8bit.txt
jena_000046_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000046_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000046_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000046_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000046_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000046_000019_leftImg8bit.txt
jena_000047_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000047_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000047_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000047_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000047_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000047_000019_leftImg8bit.txt
jena_000048_000019,..\data\leftImg8bit_trainvaltest\leftImg8bit\train\jena\jena_000048_000019_leftImg8bit.png,train,jena,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000048_000019_gtFine_polygons.json,..\data\gtFine_trainvaltest\gtFine\train\jena\jena_000048_000019_gtFine_instanceIds.png,..\data\yolo_annotations\jena_000048_000019_leftImg8bit.txt,..\data\yolo_annotations_instances\jena_000048_000019_leftImg8bit.txt
